query_id,predicted_attack_id,predicted_technique_name,predicted_score,is_relevant,source_name,source_type,query_text,relevant_attack_ids,relevant_names
Q014827,T1119,Automated Collection,-6.892940998077393,False,TRANSLATEXT,malware,TRANSLATEXT. TRANSLATEXT has the ability to use form-grabbing and event-listening to extract data from web data forms.,"[""T1185""]","[""Browser Session Hijacking""]"
Q014828,T1095,Non-Application Layer Protocol,-0.5705705881118774,False,TRANSLATEXT,malware,TRANSLATEXT. TRANSLATEXT has used HTTP to communicate with the C2 server.,"[""T1071.001""]","[""Web Protocols""]"
Q014830,T1567.003,Exfiltration to Text Storage Sites,-4.645965099334717,False,TRANSLATEXT,malware,TRANSLATEXT. TRANSLATEXT has used a Github repository for C2.,"[""T1102.002""]","[""Bidirectional Communication""]"
Q014832,T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,0.6438427567481995,False,TSCookie,malware,TSCookie. TSCookie can multiple protocols including HTTP and HTTPS in communication with command and control (C2) servers.,"[""T1071.001""]","[""Web Protocols""]"
Q014835,T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,-0.5600327253341675,False,TSCookie,malware,TSCookie. TSCookie has encrypted network communications with RC4.,"[""T1573.001""]","[""Symmetric Cryptography""]"
Q014836,T1055.001,Dynamic-link Library Injection,-1.261393427848816,False,TSCookie,malware,"TSCookie. TSCookie has the ability to decrypt, load, and execute a DLL and its resources.","[""T1140""]","[""Deobfuscate/Decode Files or Information""]"
Q014837,T1652,Device Driver Discovery,-2.9275896549224854,False,TSCookie,malware,TSCookie. TSCookie has the ability to discover drive information on the infected host.,"[""T1083""]","[""File and Directory Discovery""]"
Q014838,T1059.004,Unix Shell,-3.2892181873321533,False,TSCookie,malware,TSCookie. TSCookie has the ability to execute shell commands on the infected host.,"[""T1059.003""]","[""Windows Command Shell""]"
Q014839,T1614,System Location Discovery,-3.534637928009033,False,TSCookie,malware,TSCookie. TSCookie has the ability to identify the IP of the infected host.,"[""T1016""]","[""System Network Configuration Discovery""]"
Q014840,T1055.011,Extra Window Memory Injection,-4.220704078674316,False,TSCookie,malware,"TSCookie. TSCookie has the ability to inject code into the svchost.exe, iexplorer.exe, explorer.exe, and default browser processes.","[""T1055""]","[""Process Injection""]"
Q014841,T1592,Gather Victim Host Information,-8.102396011352539,False,TSCookie,malware,TSCookie. TSCookie has the ability to list processes on the infected host.,"[""T1057""]","[""Process Discovery""]"
Q014845,T1104,Multi-Stage Channels,-2.0762600898742676,False,TURNEDUP,malware,TURNEDUP. TURNEDUP is capable of creating a reverse shell.,"[""T1059.003""]","[""Windows Command Shell""]"
Q014852,T1137.001,Office Template Macros,-1.5105204582214355,False,TYPEFRAME,malware,TYPEFRAME. A Word document delivering TYPEFRAME prompts the user to enable macro execution.,"[""T1204.002""]","[""Malicious File""]"
Q014854,T1027.015,Compression,-3.0742273330688477,False,TYPEFRAME,malware,"TYPEFRAME. One TYPEFRAME variant decrypts an archive using an RC4 key, then decompresses and installs the decrypted malicious DLL module. Another variant decodes the embedded file by XORing it with the value ""0x35"".","[""T1140""]","[""Deobfuscate/Decode Files or Information""]"
Q014855,T1490,Inhibit System Recovery,0.010573536157608032,False,TYPEFRAME,malware,TYPEFRAME. TYPEFRAME can delete files off the system.,"[""T1070.004""]","[""File Deletion""]"
Q014857,T1547.001,Registry Run Keys / Startup Folder,-0.287456750869751,False,TYPEFRAME,malware,TYPEFRAME. TYPEFRAME can install and store encrypted configuration data under the Registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\ShellCompatibility\Applications\laxhost.dll and HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\PrintConfigs .,"[""T1027.011""]","[""Fileless Storage""]"
Q014858,T1547.001,Registry Run Keys / Startup Folder,0.8393977880477905,False,TYPEFRAME,malware,TYPEFRAME. TYPEFRAME can install encrypted configuration data under the Registry key HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\ShellCompatibility\Applications\laxhost.dll and HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\PrintConfigs .,"[""T1112""]","[""Modify Registry""]"
Q014859,T1686.001,Cloud Firewall,-3.251030683517456,False,TYPEFRAME,malware,TYPEFRAME. TYPEFRAME can open the Windows Firewall on the victim’s machine to allow incoming connections.,"[""T1686.003""]","[""Windows Host Firewall""]"
Q014861,T1059.010,AutoHotKey & AutoIT,-1.9905649423599243,False,TYPEFRAME,malware,TYPEFRAME. TYPEFRAME can uninstall malware components using a batch script. TYPEFRAME can execute commands using a shell.,"[""T1059.003""]","[""Windows Command Shell""]"
Q014863,T1137.001,Office Template Macros,1.2298613786697388,False,TYPEFRAME,malware,TYPEFRAME. TYPEFRAME has used a malicious Word document for delivery with VBA macros for execution.,"[""T1059.005""]","[""Visual Basic""]"
Q014866,T1218.003,CMSTP,-2.844122886657715,False,Taidoor,malware,Taidoor. Taidoor can copy cmd.exe into the system temp folder.,"[""T1059.003""]","[""Windows Command Shell""]"
Q014868,T1552.002,Credentials in Registry,1.3435721397399902,False,Taidoor,malware,Taidoor. Taidoor can query the Registry on compromised hosts using RegQueryValueExA .,"[""T1012""]","[""Query Registry""]"
Q014870,T1105,Ingress Tool Transfer,0.18294283747673035,False,Taidoor,malware,Taidoor. Taidoor can upload data and files from a victim's machine.,"[""T1005""]","[""Data from Local System""]"
Q014873,T1497.003,Time Based Checks,-1.6702475547790527,False,Taidoor,malware,Taidoor. Taidoor can use GetLocalTime and GetSystemTime to collect system time.,"[""T1124""]","[""System Time Discovery""]"
Q014875,T1480.001,Environmental Keying,-3.374422073364258,False,Taidoor,malware,Taidoor. Taidoor can use a stream cipher to decrypt stings used by the malware.,"[""T1140""]","[""Deobfuscate/Decode Files or Information""]"
Q014877,T1598.003,Spearphishing Link,0.7723280191421509,False,Taidoor,malware,Taidoor. Taidoor has been delivered through spearphishing emails.,"[""T1566.001""]","[""Spearphishing Attachment""]"
Q014881,T1204.001,Malicious Link,-0.010644111782312393,False,Taidoor,malware,Taidoor. Taidoor has relied upon a victim to click on a malicious email attachment.,"[""T1204.002""]","[""Malicious File""]"
Q014884,T1102.001,Dead Drop Resolver,-3.293644905090332,False,Taidoor,malware,Taidoor. Taidoor has used HTTP GET and POST requests for C2.,"[""T1071.001""]","[""Web Protocols""]"
Q014885,T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,-1.7323640584945679,False,Taidoor,malware,Taidoor. Taidoor uses RC4 to encrypt the message body of HTTP content.,"[""T1573.001""]","[""Symmetric Cryptography""]"
Q014886,T1547.012,Print Processors,-4.513847827911377,False,TajMahal,malware,TajMahal. TajMahal can set the KeepPrintedJobs attribute for configured printers in SOFTWARE\\Microsoft\\Windows NT\\CurrentVersion\\Print\\Printers to enable document stealing.,"[""T1112""]","[""Modify Registry""]"
Q014890,T1614,System Location Discovery,-3.976868152618408,False,TajMahal,malware,TajMahal. TajMahal has the ability to determine local time on a compromised host.,"[""T1124""]","[""System Time Discovery""]"
Q014892,T1592.001,Hardware,-1.9845552444458008,False,TajMahal,malware,"TajMahal. TajMahal has the ability to identify hardware information, the computer name, and OS information on an infected host.","[""T1082""]","[""System Information Discovery""]"
Q014894,T1218.012,Verclsid,-6.495798110961914,False,TajMahal,malware,TajMahal. TajMahal has the ability to identify the Internet Explorer (IE) version on an infected host.,"[""T1518""]","[""Software Discovery""]"
Q014895,T1087,Account Discovery,-3.840944528579712,False,TajMahal,malware,TajMahal. TajMahal has the ability to identify the MAC address on an infected host.,"[""T1016""]","[""System Network Configuration Discovery""]"
Q014897,T1560.001,Archive via Utility,-2.101980209350586,False,TajMahal,malware,TajMahal. TajMahal has the ability to index and compress files into a send queue for exfiltration.,"[""T1119""]","[""Automated Collection""]"
Q014898,T1025,Data from Removable Media,-4.137327194213867,False,TajMahal,malware,"TajMahal. TajMahal has the ability to index files from drives, user profiles, and removable drives.","[""T1083""]","[""File and Directory Discovery""]"
Q014899,T1218.013,Mavinject,2.2321999073028564,False,TajMahal,malware,TajMahal. TajMahal has the ability to inject DLLs for malicious plugins into running processes.,"[""T1055.001""]","[""Dynamic-link Library Injection""]"
Q014900,T1055.001,Dynamic-link Library Injection,1.180498480796814,False,TajMahal,malware,TajMahal. TajMahal has the ability to inject the LoadLibrary call template DLL into running processes.,"[""T1129""]","[""Shared Modules""]"
Q014902,T1020,Automated Exfiltration,-2.4066598415374756,False,TajMahal,malware,TajMahal. TajMahal has the ability to send collected files over its C2.,"[""T1041""]","[""Exfiltration Over C2 Channel""]"
Q014904,T1547.012,Print Processors,-2.400167465209961,False,TajMahal,malware,TajMahal. TajMahal has the ability to steal documents from the local system including the print spooler queue.,"[""T1005""]","[""Data from Local System""]"
Q014909,T1486,Data Encrypted for Impact,-3.6482644081115723,False,TajMahal,malware,TajMahal. TajMahal has used an encrypted Virtual File System to store plugins.,"[""T1027""]","[""Obfuscated Files or Information""]"
Q014910,T1029,Scheduled Transfer,-4.284285545349121,False,Tarrask,malware,Tarrask. Tarrask creates a scheduled task called “WinUpdate” to re-establish any dropped C2 connections.,"[""T1036.004""]","[""Masquerade Task or Service""]"
Q014911,T1560.001,Archive via Utility,-6.912527084350586,False,Tarrask,malware,"Tarrask. Tarrask has masqueraded as executable files such as `winupdate.exe`, `date.exe`, or `win.exe`.","[""T1036.005""]","[""Match Legitimate Resource Name or Location""]"
Q014912,T1053.005,Scheduled Task,3.7219390869140625,False,Tarrask,malware,Tarrask. Tarrask is able to create “hidden” scheduled tasks by deleting the Security Descriptor (`SD`) registry value.,"[""T1564""]","[""Hide Artifacts""]"
Q014914,T1053.005,Scheduled Task,-0.562134861946106,False,Tarrask,malware,Tarrask. Tarrask is able to delete the Security Descriptor (`SD`) registry subkey in order to “hide” scheduled tasks.,"[""T1112""]","[""Modify Registry""]"
Q014915,T1547.008,LSASS Driver,-2.06811261177063,False,Tarrask,malware,Tarrask. Tarrask leverages token theft to obtain `lsass.exe` security permissions.,"[""T1134.001""]","[""Token Impersonation/Theft""]"
Q014916,T1053.005,Scheduled Task,6.830314636230469,False,Tarrask,malware,"Tarrask. Tarrask may abuse the Windows schtasks command-line tool to create ""hidden"" scheduled tasks.","[""T1059.003""]","[""Windows Command Shell""]"
Q014917,T1048,Exfiltration Over Alternative Protocol,-0.6442444324493408,False,TeamPCP Cloud Stealer,malware,TeamPCP Cloud Stealer. TeamPCP Cloud Stealer can compress and encrypt data and exfiltrate it via POST to an attacker-controlled domain. If that method fails it can use the victim's own GitHub account to create a public repository and uploads the encrypted data as a release asset.,"[""T1008""]","[""Fallback Channels""]"
Q014918,T1048,Exfiltration Over Alternative Protocol,-0.7145118713378906,False,TeamPCP Cloud Stealer,malware,TeamPCP Cloud Stealer. TeamPCP Cloud Stealer can compress and encrypt data and exfiltrate it via POST to scan.aquasecurtiy[.]org. If that method fails it attempts to use a stolen GITHUB_TOKEN to create a repo and exfiltrate the data there.,"[""T1020""]","[""Automated Exfiltration""]"
Q014919,T1048,Exfiltration Over Alternative Protocol,-5.547427177429199,False,TeamPCP Cloud Stealer,malware,TeamPCP Cloud Stealer. TeamPCP Cloud Stealer can create a hidden directory in the user's home folder on Linux hosts to write a python backdoor.,"[""T1564.001""]","[""Hidden Files and Directories""]"
Q014920,T1136.003,Cloud Account,-2.4072320461273193,False,TeamPCP Cloud Stealer,malware,TeamPCP Cloud Stealer. TeamPCP Cloud Stealer can create a repository in the victim's GitHub account using the victim's own GITHUB_TOKEN to upload stolen credentials.,"[""T1567.001""]","[""Exfiltration to Code Repository""]"
Q014923,T1528,Steal Application Access Token,-2.331005811691284,False,TeamPCP Cloud Stealer,malware,"TeamPCP Cloud Stealer. TeamPCP Cloud Stealer can enumerate multiple filesystem paths to extract credentials for AWS, GCP, and Azure including Identity Access Management (IAM) credentials.","[""T1555.006""]","[""Cloud Secrets Management Stores""]"
Q014924,T1538,Cloud Service Dashboard,-2.309652328491211,False,TeamPCP Cloud Stealer,malware,"TeamPCP Cloud Stealer. TeamPCP Cloud Stealer can extract credentials from multiple database configuration files including ~/.pgpass, ~/.my.cnf, ~/.mongorc.js, and /etc/mysql/my.cnf.","[""T1213.006""]","[""Databases""]"
Q014925,T1528,Steal Application Access Token,-1.1357553005218506,False,TeamPCP Cloud Stealer,malware,"TeamPCP Cloud Stealer. TeamPCP Cloud Stealer can harvest credentials from cryptocurrency wallets and keystores such as Ethereum keystores, Cardano keys, Solana validator keypairs, Ledger device files, and Anchor deploy keys.","[""T1555""]","[""Credentials from Password Stores""]"
Q014926,T1552.007,Container API,2.578179359436035,False,TeamPCP Cloud Stealer,malware,TeamPCP Cloud Stealer. TeamPCP Cloud Stealer can identify Docker and Kubernetes environments for credentials.,"[""T1613""]","[""Container and Resource Discovery""]"
Q014927,T1528,Steal Application Access Token,-1.7665084600448608,False,TeamPCP Cloud Stealer,malware,"TeamPCP Cloud Stealer. TeamPCP Cloud Stealer can identify and collect credentials across over 50 file paths in Cloud, CI/CD, developer tooling, and container enviornments.","[""T1119""]","[""Automated Collection""]"
Q014928,T1555.006,Cloud Secrets Management Stores,-1.388314962387085,False,TeamPCP Cloud Stealer,malware,"TeamPCP Cloud Stealer. TeamPCP Cloud Stealer can identify files containing environment variables, SSH keys, cloud credentials, access tokens, and cryptocurrency wallets.","[""T1083""]","[""File and Directory Discovery""]"
Q014930,T1538,Cloud Service Dashboard,-6.975168228149414,False,TeamPCP Cloud Stealer,malware,TeamPCP Cloud Stealer. TeamPCP Cloud Stealer can locate GitHub Actions runner processes.,"[""T1057""]","[""Process Discovery""]"
Q014931,T1528,Steal Application Access Token,1.6919162273406982,False,TeamPCP Cloud Stealer,malware,TeamPCP Cloud Stealer. TeamPCP Cloud Stealer can query the Kubernetes API for credentials.,"[""T1552.007""]","[""Container API""]"
Q014933,T1528,Steal Application Access Token,-5.702154159545898,False,TeamPCP Cloud Stealer,malware,TeamPCP Cloud Stealer. TeamPCP Cloud Stealer can scrape memory from the Runner.Worker process by reading `/proc/ /mem` to extract secrets including plaintext tokens.,"[""T1003.007""]","[""Proc Filesystem""]"
